app_name,category,reviewer_ratings,review_body
UPS Mobile,Business,5, Very pleased with the app. It's kind of like a security blanket of information.
UPS Mobile,Business,1, Useless! When trying to sign up for UPS My Choice it says that an account cannot be opened based on the information I provided. It doesn't state what the issue is or what information I need to correct or anything.
UPS Mobile,Business,1," Terrible App. Logs me out everytime I need to use it. And always says my password is incorrect, so have to have a temporary one. Even resetting the password it still won't recognise it. Not to mention it forgets all the tracking numbers I need to monitor."
UPS Mobile,Business,4," It does what it was meant to do. Quick track your packages. Signing up was a bit of a hassle because of the questions but just be patient. I needed to know when my package was arriving before going out of town so, patience is not something I can share."
UPS Mobile,Business,1," Useless. I downloaded this app and signed up for my choice so I could change delivery location of my wine shipment that is normally held for pickup, and have it delivered to my home. But the app doesn't give me any option to make a change. I suspect it only allows consumers to change delivery if it ...Full ReviewUseless. I downloaded this app and signed up for my choice so I could change delivery location of my wine shipment that is normally held for pickup, and have it delivered to my home. But the app doesn't give me any option to make a change. I suspect it only allows consumers to change delivery if it allows UPS to drop it off at some place that makes it easier for UPS."
UPS Mobile,Business,5," Great Tracking app. I love that the app tells you that you have a package coming, whether you know it's coming or not."
UPS Mobile,Business,5, I have had great experience using the UPS mobile app. Its been accurate and I have found it to be very helpful in keeping track of my purchases.
UPS Mobile,Business,3," logging in never works. It used to. Now if I'm logged-in and click on something that a registered member should be able to do, it tries to get me to sign-up. Totally redundant. Vexing. Pointless Fix the app, please."
UPS Mobile,Business,2," There should be an ""other"" option under driver instructions. For instance: ""Please rimg doorbell and wait til homeowner can get to door"". Ive had several instances where driver left without ringing the doorbell. I cant hear just a knock."
UPS Mobile,Business,4, This app has been very helpful; I really like it. The only reason for 4 instead of 5 is that there needs to be more informative communication about packages that appear to be lost in transit.
UPS Mobile,Business,4," Pretty easy to use and fast at finding your package to track.... In fact the app recognized my tracking number from my phone before I typed it in which was pretty cool. A little wierd but it makes it easier so I guess I'm ok with ups snooping around inside my phone, lol"
UPS Mobile,Business,4, Very efficient as soon as the pack I just scanned as dropped off I get a text works perfectly would like more information sometimes regarding where the item came from on delivery sometimes I don't know what packages which
UPS Mobile,Business,1," Constant errors rendering it incapable of loading my tracked packages. Then, it constantly signs me out, making me have to sign back in 5 times a day."
UPS Mobile,Business,1, This app sucks! I tried to make a password and everything I put won't take it.
UPS Mobile,Business,5, It is a great app but it does not have a calender view. Update on 4/14/20 The app seems to be improving as time goes by.
UPS Mobile,Business,3, Would be nice if UPS did one of 3 things so we can track shipped packages in the app more easily : Either add a way in the app to scan a printed tracking number (not barcode) OR start printing the tracking barcode on shipping receipts OR allow the app to scan and track packages before we have handed...Full ReviewWould be nice if UPS did one of 3 things so we can track shipped packages in the app more easily : Either add a way in the app to scan a printed tracking number (not barcode) OR start printing the tracking barcode on shipping receipts OR allow the app to scan and track packages before we have handed them over to UPS.
UPS Mobile,Business,1," Truly awful! Error after error trying to log in. Activation codes not working. When you eventually get into the app the information is useless; no estimated delivery date, no way of choosing a delivery dates. Deleted! (and I will avoid using shops that deliver via UPS)"
UPS Mobile,Business,5, The UPS Mobile app is a wonderful app to have because it allows me to know exactly where my mail or packages which is a relief for me by taking one less stress of my plate.
UPS Mobile,Business,1, I get the error that my sign in cannot be processed every time I open the app and have to sign in again. Very frustrating.
UPS Mobile,Business,4, Standard tracking information. I really wish I could follow my packages on the map without using the more expensive services. It shouldn't be very difficult for them to do this for all packages.
UPS Mobile,Business,5, Excellent tool for checking the status and progress of my shipments. It would be nice if billing and invoice management were also available for MyChoice accounts in the app.
UPS Mobile,Business,4," Extremely useful. However, I'd like it to detect deliveries based in my address, rather than my entering that long string every time."
UPS Mobile,Business,4, This app is a major step up from not having one at all & is improving steadily. It could be more interactive. Would like to be able to leave comments about current attempts to deliver. Overall I'm happy to have and use this ever improving app.
UPS Mobile,Business,1, This is horrible for tracking packages. It logs out after every closing of the app without allowing to save login info. Links are broken and buggy. FedEx app is much more accessible and has ease of use.
UPS Mobile,Business,5," A great and useful app. Let's me easily track my packages, and make some changes. Very easy to use and much eaiser than using the website. If you don't use it, you should really give it a try."
UPS Mobile,Business,4, Nice app for tracking packages. I love the updates allows me freedom to be able to do stuff and not worry about missing the delivery.
UPS Mobile,Business,5, Easy to use. Just copy the tracking# and open the app. It does the rest for you. Very accurate about projected delivery times.
UPS Mobile,Business,5," Excellent app. Keeps me informed at all times, so I can make plans, appointments, and keep them."
UPS Mobile,Business,3," It's the only app I have that routinely fails to verify my fingerprint. It works well for tracking packages, but only the 1/5 times I can get in."
UPS Mobile,Business,5," Always a breeze to use. If you have a UPS shipping number copied to your clipboard when you open it, the app will say I see you have a tracking number in your clipboard would you like to check its status? I think that is great"
UPS Mobile,Business,5," Awesome app, gives you up to date arrival times for packages being delivered to you, let's you adjust arrival times, let's you tell the driver where to leave your package if your not gonna be home. Very useful all around awesome."
UPS Mobile,Business,5," Very handy app. I am a frequent Amazon buyer and they use UPS almost exclusively. UPS sends alerts on delivery days. I can check the weight of the package, too. Thank you!"
UPS Mobile,Business,4, This is a good way to keep track of your immediate ups shipments. If it gave a longer range view i would have given it the full 5 stars.
UPS Mobile,Business,5, Easy way to keep track of all your packages through UPS. Also a lot of other options to suit your needs. Overall great app.
UPS Mobile,Business,4," Easy to use, accurate tracking time & place. I wish the company of origin was included in the information."
UPS Mobile,Business,5, Luv this app. I get text messages with the status of my packages. I can request my package to be put in a special place on my property.
UPS Mobile,Business,5," Great app, it allows you to actually see your mail before it arrives! Also lets you kniw what packages are in process to be delivered!"
UPS Mobile,Business,5, Love the GPS feature since i live in an apartment complex and we're in the middle of COVID19. THANK YOU AND STAY SAFE!
UPS Mobile,Business,1, Pile of junk. Rarely works. Recently started demanding fingerprint even tho that feature is not supported. Can't login normaly most of the time.
UPS Mobile,Business,5, This App is so easy to use. I haven't had one bit of a problem. I recommend it.
UPS Mobile,Business,4, Easy to use. Very helpful with tracking.
UPS Mobile,Business,5, Helps me manage my deliveries from my smart phone. I use this app for all UPS deliveries. It allows me to selectively direct certain deliveries to my nearby UPS store counter so a package doesn't sit on my porch or to have it held for signature at a convenient time. Very convenient.
UPS Mobile,Business,4," I like the UPS app, it is helpful when you are tracking a package and it even allows you to see where the truck that has your package is located in proximity to your house. Great app..."
UPS Mobile,Business,5, I love it. Only thing I wish they did was give an estimated time frame and/or location where they are in delivery status like Amazon. Make it easier to know when to home for the package especially right now during the epidemic going on.
UPS Mobile,Business,5," Having previously installed the app it was a nice surprise when I automatically began getting delivery updates on a package sent to me. No tracking #, it was just as simple as tapping on the notification."
UPS Mobile,Business,5, This app is great in case you have to leave unexpectedly when you have a package scheduled to be delivered. Go UPS!!!
UPS Mobile,Business,5, Sometimes up to the minute status is great. Good overall heads up. I have a lockbox on the porch. Driver uses code to lock items inside. Like it!
UPS Mobile,Business,5, It's so convenient. It runs smooth and let's me know all the info I could ever need and more for any package comming your way.
UPS Mobile,Business,5, Always get a heads up when a package is coming and that is very helpful so that I am aware when to be on the lookout for it. Great app.
UPS Mobile,Business,1, Installed and deleted within 5 minutes. I foolishly thought that the app that UPS created would read the barcode at the bottom of a UPS store receipt after shipping something through UPS. What was I thinking.
UPS Mobile,Business,5," Unfortunately my package was ""miss scanned"" but the app has kept me informed of this and where its at. Without the app i would be in the dark right now. Great app!!!"
UPS Mobile,Business,4, So far so good. Would be nice to chat with a real person when your package does not arrive on time or is possibly lost. Going through that as I review this app. I am not given the option to call somebody which really does irritate me.
UPS Mobile,Business,5, Quick access for information on shipments. Great information available with accurate updates and notifications. Never a problem with my use of the App...saves alot of time!
UPS Mobile,Business,5, Very convenient. I know when my package will be delivered and I know when they have delivered it so I can go down and get it immediately. Living in a elderly apartment down town. I need this knowledge. Sometimes we have sticky hands in my neighbors.
UPS Mobile,Business,5, Have Never had any problems. Everything is there and easy to use. Especially being able to Track your delivery in Real Time...
UPS Mobile,Business,5, Easy to use. Easy to track packages I'm receiving or sending. Upgrading options are a plus.
UPS Mobile,Business,5," Everything one needs in a shopping app. Track, schedule, and receive updates on shipments. Find store and dropoff locations."
UPS Mobile,Business,5," Extremely informative..... would be better if there was a ""true time"" tracking. Amazon delivery has true time tracking and it's a great help."
UPS Mobile,Business,1," This is literally the dumbest app I've ever seen. Only to be matched by their equally dumb website . Whoever designed MyChoice needs to be fired. Utterly useless. All they do is redirect you back and forth from the app to the site, or to having to sign back in. Seriously every single option besides ...Full ReviewThis is literally the dumbest app I've ever seen. Only to be matched by their equally dumb website . Whoever designed MyChoice needs to be fired. Utterly useless. All they do is redirect you back and forth from the app to the site, or to having to sign back in. Seriously every single option besides tracking does not work. I've sat down and shown people and no one can make sense of it . The most frustrating thing I've ever dealt with. How are yall still in business?"
UPS Mobile,Business,5," App is great. Tracking number is easily found, due to color making it standout. Ability to open app with fingerprint is fast and never failed. No need to remember password."
UPS Mobile,Business,5, This app ups mobile is great to use it tell you went your packages leave the places and get to your house safe so they won't rob. Your packages any more! Need someone to watch went they get there time and everything in this app. Thank you ups mobile service app.
UPS Mobile,Business,5," Easiest way to track my package. I just copy the tracking number, open the app, and it automatically gets the info. You don't even have to paste it in the search box. Then all the info is at your fingertips."
UPS Mobile,Business,4, Useful app for tracking UPS incoming and outgoing packages. I like when it lets me know a package is about to be delivered. Times could be a little tighter though.
UPS Mobile,Business,4, The app is amazing. You can teach your package at every facility it stops at. I just wish it had live tracking but overall it's an amazing app
UPS Mobile,Business,4," Good app. It wants me to login/re-authenticate WAY TO MUCH. 1-2x per day is fine, but every 5-10 min is excessive."
UPS Mobile,Business,5, You can be information in real time accuracy is awesome. We had a lot of packages delivered and it's great to be able keep track of them.
UPS Mobile,Business,5, Very easy to use and keeps you updated with your delivery! Have not had any issues with glitches
UPS Mobile,Business,2, I loved this app until the upgrade. Now it wont keep me logged in and asks me to sign up everytime and there is a popup for fingerprint login but no place to add a fingerprint. Please fix.
UPS Mobile,Business,5, Good app. I really love the UPS app. I live in the country and it's vital to know when my packages are coming.
UPS Mobile,Business,5," This is the first thing I check every morning. It's very helpful...I get notifications of deliveries, etc. Love it."
UPS Mobile,Business,2," Pointless. Don't quite see the point of this app. You can't track a parcel. Just gives you a date and time, with no updates at all!"
UPS Mobile,Business,4, Great app for tracking package in detail. Lacks a means to communicate with UPS about the problems with missing packages.
UPS Mobile,Business,1, This app is worthless. You have to register with your email to track a package. It's hard to understand. Even USPS app is better then this app.
UPS Mobile,Business,4, I love being able to look at when my packages will be delivered. Its always right when they say it will... Never had any issues.
UPS Mobile,Business,5, Great app......detailed information on your package(s).
UPS Mobile,Business,4," I love the ability to track a package because most of my packages are very time sensitive due to them being LIVE FRESHWATER AQUARIUM FISH. BUT, not to happy with the care given to each package. Something needs to be done about the way the workers handle each package. I say and know this because I my...Full ReviewI love the ability to track a package because most of my packages are very time sensitive due to them being LIVE FRESHWATER AQUARIUM FISH. BUT, not to happy with the care given to each package. Something needs to be done about the way the workers handle each package. I say and know this because I myself use to work for UPS loading trucks in White house Tn. Last shipment I lost $1000 worth of fish due to IDIOT DRIVER/DELIVERY PERSON."
UPS Mobile,Business,4, Great app! Very handy! I love the truck tracker.
UPS Mobile,Business,4, I love the app because I can give real time instructions to the driver before my package shows up. I only did a 4 star because 4 and a half wasn't available and there always room for improvement so no 5
UPS Mobile,Business,4," As a consumer, I appreciate being able to easily access information about a pending delivery and getting notifications from the app instead of email or text. Also, the delivery management is very easy. Thanks, UPS!"
UPS Mobile,Business,5," I really like being notified when my package is on it's way. You provide the tracking # so I am able to follow the journey it makes. Best of all I have a delivery date so I am able to make arrangements, etc. Thanks UPS!"
UPS Mobile,Business,5," Easy to understand and simple to use. Great app, I know right where my package is and can get updates if I want"
UPS Mobile,Business,4," Very useful app especially with increased number of deliveries due to ""stay-at-home"" directives."
UPS Mobile,Business,5, Love the app but sometimes the drivers really piss me off I'm disabled and have a really hard time getting around they have literally driven right past my home and stuck a notice in my mailbox to go pick my package up in a locker in town
UPS Mobile,Business,1," Unusable, have to login every time I open the app. If I even seitch to another app I get logged off and my tracking info is unavailable."
UPS Mobile,Business,5, Great app use it all the time to track my packages or to send to a pick up locaton like the lockers when unable to pick up at home. The app is great resource of info!!!!
UPS Mobile,Business,5, Love knowing the time of day that my package will arrive. Been having trouble with packages being taken off of the porch. This app let's me know the time frame tbat I need to be available. Love it!
UPS Mobile,Business,5," I use this app only to see my deliveries. From other sections on it, I can easily ship and manage shipments just as easily. Looks useful for both individuals and business alike."
UPS Mobile,Business,5, Lets me track and manage my packages to see their progress as well as add any instructions if necessary. I find this an invaluable tool in making certain I know when packages will arrive.
UPS Mobile,Business,5, I use this app several times a week and never have any issues. Always have great success. Great app!
UPS Mobile,Business,5," Works as described. Get updates of package, approximate delivery time, notification when delivered. Works great."
UPS Mobile,Business,5, I know when I have a package coming almost before it's sent out. I love this app. And UPS.
UPS Mobile,Business,5," Good App to use to quickly find out about deliveies to my home. I can receive notifications, make changes and name them so I know what it is, just to name a few."
UPS Mobile,Business,3," Good app. But since I've moved recently, it keeps telling me my residential home is a buisness, and won't let me change my corrected address! Have sent them this same info. No response!!"
UPS Mobile,Business,3, The menu options can't be read because the text is too big and they scrunch up into each other.
UPS Mobile,Business,5, If I could rate this app a 10 I would. I was in route to a destination when this app notified me of an impending delivery. Because it was real time I turned around and saw the UPS truck coming down the street. Amazing.
UPS Mobile,Business,5," Love the app, tracks packages and helps me manage my time better so that I don't miss deliveries."
UPS Mobile,Business,5, Works great. Opens without glitches. Doesn't update the location of the delivery truck enough.
UPS Mobile,Business,1, Super sucks ass!! Try to update your info on this app? Hahaha good luck. It updates as it sees convenient. Freakin bastards. I will pay extra to never use upsucks again!!
UPS Mobile,Business,4, There should be a way to fix address errors easily. Either there is not or it is difficult to find. Either way its frustrating
UPS Mobile,Business,5," The app is incredibly easy to use, and very user friendly. I especially like being able to label each shipment so that I know what I'm tracking, if I have multiple packages on the way."
UPS Mobile,Business,3, Since this update I have not been receiving regular notifications like I had been getting. I have gone back into the website and read and my preferences for notifications and nothing has changed I still don't get any!
UPS Mobile,Business,5," You can easily track your packages with this app. It's simple, no ads or pop ups to annoy me. I recommend it if you need or want to keep an eye on your UPS packages."
UPS Mobile,Business,4," Excellent functionality but still unable to remove old addresses. Not a big deal, just an extra unnecessary step."
UPS Mobile,Business,4," Need to be able to add any text in delivery instructions, otherwise a pretty good app."
UPS Mobile,Business,5, I love it! It has made my life much easier and organized. I can track my orders and stay informed with ease.
UPS Mobile,Business,2, App. Is messed up fonts are huge. Unable to reduce on my phone. Erratic as hell. Manage options says no delivery for today. The tracking option says delivery scheduled today I really expect much more from UPS than the dinky dink app. I have installed
UPS Mobile,Business,5," Great App, I receive notifications of any updates changes to my delivery schedule, very helpful of the timeframe when orders will be delivered."
UPS Mobile,Business,4," Love this app! The follow the truck map is a lil glitchy but I love the delivery accuracy, thank you!!!"
UPS Mobile,Business,5, Works great keeps informed of deliveries and I can track the progress.
UPS Mobile,Business,5, The service is great so expected the app to be very reliable as well. It does not disappoint and like that u can view ur driver on the map! Easy to navigate as well.
UPS Mobile,Business,4," Thank you all for your great service! On the app, I wanted to allow drop off at front porch without a signature but did not find that option."
UPS Mobile,Business,5, Keeps me up to date on where my package is and when it's going to be delivered and allows me to notify the driver as to which door I would like my package delivered or to place it on the back porch if I'm not home.
UPS Mobile,Business,3, This app would be great if I didn't have to sign in every time I opened it. I'll give 5 stars when that's fixed.
UPS Mobile,Business,1," App tells me I'm not signed up. When I fill out the form to sign up, app tells me I'm already signed up. Circular problem prevents me from using the app."
UPS Mobile,Business,5, It makes it so much easier to track your packages and gives you alerts on when you should expect your delivery I love the new app
UPS Mobile,Business,5, This app has been extremely helpful in helping me track my UPS packages on my phone. Even letting me know when the driver is nearby.
UPS Mobile,Business,5, So easy to use. I love that I can track my packages so easily. I also recieve notification once they are delivered. I highly recommend this app!!
UPS Mobile,Business,1," If i could give less then 1 star, I would. It totall useless app. I get lots of package for my business via UPS and trying to use the app. Everything I click any button in the app it will tell me SIGNUP. HOW MANY TIMES DO I HAVE TO SIGN UP?????? Once in it life should let me do what to do with the a...Full ReviewIf i could give less then 1 star, I would. It totall useless app. I get lots of package for my business via UPS and trying to use the app. Everything I click any button in the app it will tell me SIGNUP. HOW MANY TIMES DO I HAVE TO SIGN UP?????? Once in it life should let me do what to do with the app. I am trying trying to setup alert. PLEASE FIX IT."
UPS Mobile,Business,4, Cant leave feedback. Some of your drivers still cant tell the front door from the back. That is fine except for the dog food. Don't like dragging it all through the house.
UPS Mobile,Business,5, Very convenient and provides me with peace of mind with statuses of my shipments in the palm of my hand. Love it
UPS Mobile,Business,5, No complaints here. Very accurate with delivery updates and easy to use.
UPS Mobile,Business,5, Love this app!! I am always receiving parcels and packages and this app let's me coordinate times location and e.t.a's!!
UPS Mobile,Business,5, Wonderful. It shows you where you package is every step of the way. You can also set up for alerts. I love the alerts.
UPS Mobile,Business,1, Not the simplest app to use Not logical and often badly worded. Keeps asking me to sign up when I already am.
UPS Mobile,Business,5," Clean, clear, intuitive, easy to use and lots of features. Thanks, UPS!"
UPS Mobile,Business,5, Awesome! This app is very convenient for me to track my packages and know the second they are delivered!
UPS Mobile,Business,4," Neat app, convenient for tracking my packages. Even auto added a package before I ever tracked it! To fully edit your profile ya also have to go online, the app only let's ya access a few things."
UPS Mobile,Business,5, Very helpful. It's so neat to know where your package is and when it's been delivered!
UPS Mobile,Business,4, The app is good but it's not accurate time wise. Also you should be able to track all your packages.
UPS Mobile,Business,1," Basically useless, since no info seems to get through to UPS, like phone number or door codes, not to mention hoped delivery times. Tracking is simpler through web site."
UPS Mobile,Business,5," Track packages easily, recognizes if you've copied a tracking number to the clipboard, can change and customize notifications... Love it!"
UPS Mobile,Business,5, Pretty easy to use and it is cool that you can manage your delivery from the app instead of having to call customer service!!
UPS Mobile,Business,5," This app is very convenient, easy to use and saves time. Can use it for all your UPS needs."
UPS Mobile,Business,4," The only option I feel may be missing on the app is for more specific directions for the driver or delivery (such as when a signature is required, a text or automated call comes through letting the consumer know the delivery is on its way or arriving within so much time. These drivers work hard & do...Full ReviewThe only option I feel may be missing on the app is for more specific directions for the driver or delivery (such as when a signature is required, a text or automated call comes through letting the consumer know the delivery is on its way or arriving within so much time. These drivers work hard & don't want to be wasting their time trying to make contact with the resident for a signature. Also should be more specific options for deliveries when a signature is required."
UPS Mobile,Business,1, Too hard to use! I cant even get logged in because I keep getting a verify email error when logging in. I've verified my email and even reset my password via email...
UPS Mobile,Business,5," Great notification system, including a Google Map of where the truck is en route! Really good, well designed, reliable app!"
UPS Mobile,Business,5, I love the fact that UPS alerts me about packages coming. It allows me to plan my day around when the package will arrive. Awesome app.
UPS Mobile,Business,5, Works great. Easy to track packages when I'm not at home!
UPS Mobile,Business,5, Easy to navigate and great for keeping track of packages.
UPS Mobile,Business,1, It keeps redirecting me to my ID and my password it's so frustrating I can't even find where my packages are help!!!
UPS Mobile,Business,5, I had email notifications and it always went to spam folder. Not UPSs fault but I usually didn't see it until after PKG arrived so this is super because it's instant!
UPS Mobile,Business,3, This app is useful to get tracking information on a package but when I used it to reschedule a package delivery for another day the delivery was put on hold.
UPS Mobile,Business,5, Great app that's easy to use and provides detailed information about my packages.
UPS Mobile,Business,5, Excellent and easy to use app that provides me all the info I need in a timely manner!
UPS Mobile,Business,5, Simple and easy to use. Makes tracking packages simple.
UPS Mobile,Business,1, Always says check internet connection. Internet is fine. Issue with the app.
UPS Mobile,Business,1, It won't even let me log in! It's so not user-friendly. Keeps giving me the runaround!
UPS Mobile,Business,5," Since i travel quite a bit, i love getting notifications the day before my shipment will arrive, the time frame on the day if, and the delivery notice when it's been delivered!"
UPS Mobile,Business,5," Awesome app! This allows me to know when packages are on the way, as well as when they have been delivered. Great app!"
UPS Mobile,Business,5, User interface is well laid out and easy to navigate. I can't think of any other options needed that are not included.
UPS Mobile,Business,3," All the sudden font is huge, only in this app! Can't even see everything. So weird"
UPS Mobile,Business,5, So helpful and informative. Does what you want and need it for. You can watch the delivery truck as it gets closer to you! Excellent.
UPS Mobile,Business,5, Very useful for managing and tracking my personal shipments and deliveries. Everything in one logical place.
UPS Mobile,Business,4, The app works as I need it to however it has carriers request forward though I didn't wish it to do so.
UPS Mobile,Business,5, Very quick way to check on progress of my deliveries. 4/17/20 update: although delivery days & times listed sometimes do not pan out (a few times deliveries came a day later) at least we had a likely window of time to watch out for deliveries. This is important since thefts have been occurring in ou...Full ReviewVery quick way to check on progress of my deliveries. 4/17/20 update: although delivery days & times listed sometimes do not pan out (a few times deliveries came a day later) at least we had a likely window of time to watch out for deliveries. This is important since thefts have been occurring in our neighborhood. I would like all delivery drivers to ring the doorbell when they drop off a package. Not all of them do.
UPS Mobile,Business,1," NEXT DAY AIR does NOT mean your package will be delivered the next day. In my case it doesn't even mean the day after. Hey, while I'm at it, it doesn't even mean the day after the first day after. Pretty much only a ""conscious"" delivery method. I've no idea what that means either but it sounds right...Full ReviewNEXT DAY AIR does NOT mean your package will be delivered the next day. In my case it doesn't even mean the day after. Hey, while I'm at it, it doesn't even mean the day after the first day after. Pretty much only a ""conscious"" delivery method. I've no idea what that means either but it sounds right. Bottom line, dont promote what you cant sell. Its that simple."
UPS Mobile,Business,5, Pretty easy to navigate. Most information available. Appreciate being able to give instructions for package.
UPS Mobile,Business,5, Super helpful for knowing when to expect packages. I also like the option to pick up at UPS store.
UPS Mobile,Business,5, The app is always on time almost perfect with its delivery notices the alerts and follow my delivery is great keep up the good work
UPS Mobile,Business,5, Is working great now. Even shows where truck is at. Great and very detailed and informative.
UPS Mobile,Business,4, One of the only carriers that care about their app. Adequately usable. One star saved for a better looking UI.
UPS Mobile,Business,4, So far been very pleased with service. Keeps me updated and pretty much delivers on time.
UPS Mobile,Business,5, Great for tracking and updates. Like the map tracking feature. Thanks
UPS Mobile,Business,5, Works great keeps track of all of my packages and it's easy to use. Jim Kincade
UPS Mobile,Business,5, Good app. Easy to use and nice to track packages with.
UPS Mobile,Business,5, 3rd review 2/12/2020 I absoloutely love this app. Always know when a delivery is on the way ahead of time and know when it's been delivered in my hallway! Really like this app. Thank you UPS ! 😊 A+ SERVICE CONTINUE TO STRIVE FOR # 1 SPOT IN DELIVERIES
UPS Mobile,Business,5," I can track the progress of my packages, change delivery address and know when they are delivered. This is a great resource and would recommend the app."
UPS Mobile,Business,4, Great app! Lots of features that keep you informed of all your logistics needs.
UPS Mobile,Business,2, I should not have to LOG IN to this app on my own phone every single time I check package progress. Let me turn that off. Sick of it! Otherwise app is good.
UPS Mobile,Business,5, Great app. Able to change delivery dates and preferences with ease.
UPS Mobile,Business,5, So easy to use! Much much more user friendly than FedEx's app.
UPS Mobile,Business,5, Love being notified when package is scheduled for delivery.
UPS Mobile,Business,5, Love the fact it tells when my packages will arrive and delivered.
UPS Mobile,Business,5, The app does what it's supposed to do. Tracking is updated regularly. But if you want more features you have to pay for them.
UPS Mobile,Business,5, Accurately updates the status of package progress and affords me delivery options. Very useful.
UPS Mobile,Business,1, Don't bother. I created an account. And it immediately wouldn't let me in! Tried to reregistet and it would only select USA as location. Ive got better things to do with my time. Uninstall!
UPS Mobile,Business,1," Can't use the mobile app to create an account. The pop-up blocks all view to the entry for id and password, rendering it useless for me."
UPS Mobile,Business,5," This app has made it easy to track my packages and all things UPS. No complaints, works as advertised."
UPS Mobile,Business,5, Great for tracking packages. Allows me skip copying tracking #s in to find out where packages.
UPS Mobile,Business,5, This app is very helpful in knowing when my packages will arrive and when they have been delivered.
UPS Mobile,Business,5, This app lets me know when the package has been delivered. It helps me collect the package as soon as possible.
UPS Mobile,Business,4, Does the job pretty well. Responsive and generally easy to navigate.
UPS Mobile,Business,5, Easy to use and I love the map/ tracking feature for delivery to my house.
UPS Mobile,Business,4, Very good. Just a little slow in updating position of delivery vehicle.
UPS Mobile,Business,1, Too hard to log in or change password Since they require both to reset your password and most companies just send a temporary passcode number to your phone or email of your choice!
UPS Mobile,Business,4, Inconveniently the app interface allows you to delete only one tracking number at a time.
UPS Mobile,Business,5," Of the big three (UPS, FedEx, USPS) this is the most user friendly. Notifications are timely, just wish there was a way to incorporate deliveries automatically into my calendar."
UPS Mobile,Business,5, Great app. I love the fact that I'm able to track multiple packages at one time without having to keep going back and forth between email and app.
UPS Mobile,Business,5, Great App. I love knowing when my packages are in transit and when they've been delivered.
UPS Mobile,Business,5, I love the app and the update system! For a business man that deals in a lot of packages this app helps with tracking all my orders!!
UPS Mobile,Business,5," So far, so good! Kinda fun to track your shipment especially when you're staying home as advised!"
UPS Mobile,Business,5," Easy way to track and manage packages on phone without searching on site, handy!"
UPS Mobile,Business,4, Fairly easy to use and has many user friendly features. Better than using UPS thru your browser
UPS Mobile,Business,3," A lot of notifications when I don't need them, none when I do. App continuously crashes and says internet not available."
UPS Mobile,Business,5, Pretty handy app. Keeps you updated on where your packages are and when they'll show up.
UPS Mobile,Business,5," Always on time and up to date tracking info, shipping and receiving! Highly recommend this app to anyone that ships often!"
UPS Mobile,Business,5, I love getting updates for when I have a package coming my way and I really like the feature that I can have it delivered to my local UPS store if I know I'm not going to be at home on a particular day. Keeps the porch thieves away!!!
UPS Mobile,Business,4," Have to manually enter tracking info for packages, app doesnt track them automaically like the post office app does."
UPS Mobile,Business,3, Nice app except it won't let me delete an old now non-existent address which it defaults to.
UPS Mobile,Business,5, Very helpful and reliable. Most useful tool for my deliveries. Recommended tool for sending and receiving packages.
UPS Mobile,Business,5," I like the ability to locally track my shipment. How far, how near, how far.... Then the doorbell rings. And the package is here 😎."
UPS Mobile,Business,4, Good app. It's hard for me to remember my user name though. You can't change your user name once you have it. I misspelled mine & now I can't remember it due to the spelling. Wish you had a remember user name on it & it did...
UPS Mobile,Business,5," Quick, easy, and very accurate. It lets you know exactly when your package has arrived!"
UPS Mobile,Business,4, I like the app when notifications alert me but there are times when I have to get my tracking # and paste it into app before it gives info.
UPS Mobile,Business,5, Love the app! Being alerted when the package is coming and when it is delivered is great!
UPS Mobile,Business,5, So easy to track deliveries and arrange package pick ups with this app. Love it!
UPS Mobile,Business,5," UPS has the best app in the delivery service. They let you know exactly what's going on with your package, where it's at and even when it's close to being delivered. You can actually track the truck it's on when its delivery day. The other delivery company apps don't compare. I wish all my packages ...Full ReviewUPS has the best app in the delivery service. They let you know exactly what's going on with your package, where it's at and even when it's close to being delivered. You can actually track the truck it's on when its delivery day. The other delivery company apps don't compare. I wish all my packages came UPS!"
UPS Mobile,Business,5," Works great, especially like the street view of the truck in proximity to the destination"
UPS Mobile,Business,5, Love this app! Updates are instant and layout of app is very easy to navigate.
UPS Mobile,Business,5, Great way to track your packages! Especially like the map showing your delivery progress on the day of delivery.
UPS Mobile,Business,5," I like this app, you can change drop off locations and where at on your property among other things."
UPS Mobile,Business,5, Very useful. I use this app all the time to track my packages
UPS Mobile,Business,4, The app is easy to navigate but the graphics could use some work.
UPS Mobile,Business,5, Much easier to navigate now than before. So thanks for that UPS because I'm a dummy and dont like puzzles.
UPS Mobile,Business,5, Works well. Updates on the road are within. 5 minute window. Can't beat that.
UPS Mobile,Business,5, So far so good. Convenient and helpful to keep track of my incoming packages
UPS Mobile,Business,5, Love the tracking very easy and user friendly while still being secure. Can't get any easier.
UPS Mobile,Business,1, Go through all the sign up multiple times only to be told my location is not available yet but to check back soon. Use the local postie instead. Complete disaster. I hope they didn't pay someone for this.
UPS Mobile,Business,5, Great app for tracking orders. most the time I don't even have to put my tracking number in. It already knows I have a package.
UPS Mobile,Business,4," Very easy to use, both for shipping returns or my own packages, and tracking my incoming packages too."
UPS Mobile,Business,5, Love the updates on the app. Always aware of the location of your package.
UPS Mobile,Business,5, This app is good with telling you what day to expect a delivery but not when it's actually delivered that takes awhile longer
UPS Mobile,Business,4," Would give 5 stars if i could have the option of 2 street address, with limitations would have been exeptable."
